    2       1.369435772377e-10       8.359314711781e-09       4.488328525984e-10 
    3       1.297031906094e-10       5.106343090065e-09       3.177542164174e-10 
    4       1.228353635751e-10       3.536390334833e-09       2.404217765527e-10 
    5       1.176889771280e-10       2.632468495669e-09       1.898197222260e-10 
    6       1.141637696893e-10       2.051675592835e-09       1.543751610140e-10 
    7       1.118699781941e-10       1.651987638102e-09       1.283498176195e-10 
    8       1.105422467645e-10       1.362863178698e-09       1.086166981537e-10 
    9       1.099429625416e-10       1.145642092398e-09       9.332592890337e-11 
   10       1.098334205385e-10       9.777427760205e-10       8.122864391553e-11 
   11       1.101685580605e-10       8.375268739741e-10       7.218231304106e-11 
   12       1.107890757735e-10       7.319780744178e-10       6.381588523682e-11 
   13       1.116458711858e-10       6.453097779140e-10       5.702611691097e-11 
   14       1.127066002074e-10       5.731873329583e-10       5.114086323021e-11 
   15       1.139465809825e-10       5.124711628395e-10       4.617467123409e-11 
   16       1.152849814617e-10       4.608382360444e-10       4.188507041383e-11 
   17       1.167604432815e-10       4.165373067402e-10       3.813632503676e-11 
   18       1.183081145996e-10       3.780840464453e-10       3.487856609018e-11 
   19       1.199399354599e-10       3.448575071611e-10       3.206069921588e-11 
   20       1.216511889921e-10       3.155919405558e-10       2.955513598367e-11 
   21       1.234395092731e-10       2.898272625231e-10       2.731373245652e-11 
   22       1.252739895069e-10       2.669432031927e-10       2.528290799073e-11 
   23       1.271644000054e-10       2.466336183077e-10       2.346191443812e-11 
   24       1.291106675164e-10       2.284350584582e-10       2.184201921383e-11 
   25       1.311061569404e-10       2.121008290763e-10       2.039465188337e-11 
   26       1.331297530405e-10       1.973114057867e-10       1.907297578710e-11 
   27       1.351910917529e-10       1.839902053158e-10       1.786881400428e-11 
   28       1.372942924222e-10       1.719758817104e-10       1.677258120829e-11 
   29       1.394298341030e-10       1.609768051594e-10       1.576386212175e-11 
   30       1.416036790172e-10       1.509323940187e-10       1.484076327527e-11 
   31       1.438160549613e-10       1.417681337646e-10       1.399987850279e-11 
   32       1.460574904913e-10       1.333390884647e-10       1.323085696562e-11 
   33       1.483276193783e-10       1.255993933094e-10       1.252750103225e-11 
   34       1.506208753016e-10       1.184805551940e-10       1.187933059756e-11 
   35       1.529269436210e-10       1.118766749760e-10       1.127242365600e-11 
   36       1.552536306576e-10       1.057706481380e-10       1.070488323781e-11 
   37       1.576104647389e-10       1.001433712217e-10       1.017593673984e-11 
   38       1.600018228714e-10       9.493558638685e-11       9.681431469380e-12 
   39       1.624275595352e-10       9.006926228048e-11       9.215716803203e-12 
   40       1.648867057247e-10       8.552951831553e-11       8.778839698718e-12 
   41       1.673739610755e-10       8.130443295649e-11       8.371267958831e-12 
   42       1.698779987417e-10       7.736059837976e-11       7.991750635578e-12 
   43       1.723865060977e-10       7.365548132543e-11       7.637966382645e-12 
   44       1.749044800928e-10       7.018338896517e-11       7.309072078179e-12 
   45       1.774407149806e-10       6.694079171669e-11       7.003691307003e-12 
   46       1.800025240007e-10       6.391252190160e-11       6.719083313776e-12 
   47       1.825955467359e-10       6.107086630651e-11       6.451041070540e-12 
   48       1.852233448975e-10       5.838409975040e-11       6.195107166178e-12 
   49       1.878865044425e-10       5.584704766688e-11       5.950864613611e-12 
   50       1.905829493721e-10       5.345757965773e-11       5.718680437227e-12 
   51       1.933079327761e-10       5.120750539799e-11       5.498459611047e-12 
   52       1.960538333948e-10       4.908214888098e-11       5.289610362094e-12 
   53       1.988130102440e-10       4.706495817617e-11       5.091317692109e-12 
   54       2.015876965492e-10       4.515370636720e-11       4.903526383047e-12 
   55       2.043822954040e-10       4.334771453930e-11       4.726150293149e-12 
   56       2.072004708778e-10       4.164297112636e-11       4.558764980749e-12 
   57       2.100450727997e-10       4.003191728858e-11       4.400585930845e-12 
   58       2.129180615414e-10       3.850323229019e-11       4.250446781666e-12 
   59       2.158207269564e-10       3.704495021326e-11       4.107116799565e-12 
   60       2.187545753991e-10       3.565514275702e-11       3.970388850123e-12 
   61       2.217205161292e-10       3.433334239720e-11       3.840206053909e-12 
   62       2.247185213556e-10       3.307732956118e-11       3.716334689549e-12 
   63       2.277475609911e-10       3.188303093231e-11       3.598353920238e-12 
   64       2.308055374072e-10       3.074441775429e-11       3.485645520248e-12 
   65       2.338902558082e-10       2.965516971801e-11       3.377567383916e-12 
   66       2.370027207663e-10       2.861430461857e-11       3.274039838343e-12 
   67       2.401444232662e-10       2.762156269468e-11       3.175065503657e-12 
   68       2.433163310916e-10       2.667569491920e-11       3.080551430473e-12 
   69       2.465188525478e-10       2.577441069046e-11       2.990303967168e-12 
   70       2.497518001853e-10       2.491432552347e-11       2.904023627157e-12 
   71       2.530143545226e-10       2.409090874122e-11       2.821299956180e-12 
   72       2.563056359327e-10       2.329964913007e-11       2.741719922863e-12 
