# k[1/Mpc]  Delta2_R(k) [LCDM, external_Pk for CLASS]
9.999999999999999e-06 2.833086923533528e-09
1.011589167599993e-05 2.831941339500750e-09
1.023312644005646e-05 2.830796218695120e-09
1.035171985744221e-05 2.829651560929329e-09
1.047168767381828e-05 2.828507366016140e-09
1.059304581732494e-05 2.827363633768399e-09
1.071581040069631e-05 2.826220363999018e-09
1.083999772339973e-05 2.825077556520994e-09
1.096562427379974e-05 2.823935211147392e-09
1.109270673134738e-05 2.822793327691358e-09
1.122126196879453e-05 2.821651905966111e-09
1.135130705443431e-05 2.820510945784946e-09
1.148285925436713e-05 2.819370446961233e-09
1.161593603479312e-05 2.818230409308419e-09
1.175055506433112e-05 2.817090832640024e-09
1.188673421636462e-05 2.815951716769646e-09
1.202449157141464e-05 2.814813061510957e-09
1.216384541954046e-05 2.813674866677705e-09
1.230481426276792e-05 2.812537132083712e-09
1.244741681754592e-05 2.811399857542876e-09
1.259167201723142e-05 2.810263042869171e-09
1.273759901460328e-05 2.809126687876645e-09
1.288521718440502e-05 2.807990792379423e-09
1.303454612591739e-05 2.806855356191703e-09
1.318560566556048e-05 2.805720379127758e-09
1.333841585952607e-05 2.804585861001940e-09
1.349299699644052e-05 2.803451801628672e-09
1.364936960005849e-05 2.802318200822452e-09
1.380755443198782e-05 2.801185058397856e-09
1.396757249444614e-05 2.800052374169532e-09
1.412944503304932e-05 2.798920147952206e-09
1.429319353963222e-05 2.797788379560675e-09
1.445883975510214e-05 2.796657068809814e-09
1.462640567232549e-05 2.795526215514572e-09
1.479591353904755e-05 2.794395819489974e-09
1.496738586084657e-05 2.793265880551117e-09
1.514084540412168e-05 2.792136398513173e-09
1.531631519911563e-05 2.791007373191393e-09
1.549381854297249e-05 2.789878804401098e-09
1.567337900283090e-05 2.788750691957685e-09
1.585502041895291e-05 2.787623035676628e-09
1.603876690788946e-05 2.786495835373472e-09
1.622464286568221e-05 2.785369090863839e-09
1.641267297110262e-05 2.784242801963424e-09
1.660288218892860e-05 2.783116968487998e-09
1.679529577325906e-05 2.781991590253405e-09
1.698993927086681e-05 2.780866667075566e-09
1.718683852459058e-05 2.779742198770474e-09
1.738601967676606e-05 2.778618185154196e-09
1.758750917269688e-05 2.777494626042876e-09
1.779133376416567e-05 2.776371521252730e-09
1.799752051298603e-05 2.775248870600048e-09
1.820609679459533e-05 2.774126673901199e-09
1.841709030168958e-05 2.773004930972620e-09
1.863052904790006e-05 2.771883641630825e-09
1.884644137151270e-05 2.770762805692403e-09
1.906485593923063e-05 2.769642422974015e-09
1.928580174998009e-05 2.768522493292400e-09
1.950930813876084e-05 2.767403016464366e-09
1.973540478054084e-05 2.766283992306798e-09
1.996412169419622e-05 2.765165420636656e-09
2.019548924649691e-05 2.764047301270971e-09
2.042953815613845e-05 2.762929634026851e-09
2.066629949782038e-05 2.761812418721476e-09
2.090580470637226e-05 2.760695655172101e-09
2.114808558092713e-05 2.759579343196053e-09
2.139317428914348e-05 2.758463482610736e-09
2.164110337147621e-05 2.757348073233626e-09
2.189190574549706e-05 2.756233114882271e-09
2.214561471026487e-05 2.755118607374296e-09
2.240226395074698e-05 2.754004550527399e-09
2.266188754229146e-05 2.752890944159351e-09
2.292451995515126e-05 2.751777788087996e-09
2.319019605906089e-05 2.750665082131253e-09
2.345895112786608e-05 2.749552826107114e-09
2.373082084420695e-05 2.748441019833646e-09
2.400584130425586e-05 2.747329663128986e-09
2.428404902250971e-05 2.746218755811348e-09
2.456548093663801e-05 2.745108297699019e-09
2.485017441238713e-05 2.743998288610357e-09
2.513816724854138e-05 2.742888728363797e-09
2.542949768194137e-05 2.741779616777846e-09
2.572420439256102e-05 2.740670953671082e-09
2.602232650864287e-05 2.739562738862160e-09
2.632390361189326e-05 2.738454972169806e-09
2.662897574273754e-05 2.737347653412821e-09
2.693758340563632e-05 2.736240782410077e-09
2.724976757446301e-05 2.735134358980522e-09
2.756556969794431e-05 2.734028382943175e-09
2.788503170516306e-05 2.732922854117129e-09
2.820819601112530e-05 2.731817772321549e-09
2.853510552239168e-05 2.730713137375677e-09
2.886580364277421e-05 2.729608949098823e-09
2.920033427909879e-05 2.728505207310373e-09
2.953874184703508e-05 2.727401911829785e-09
2.988107127699328e-05 2.726299062476592e-09
3.022736802008968e-05 2.725196659070397e-09
3.057767805418116e-05 2.724094701430878e-09
3.093204788996974e-05 2.722993189377784e-09
3.129052457717760e-05 2.721892122730940e-09
3.165315571079419e-05 2.720791501310241e-09
3.201998943739525e-05 2.719691324935655e-09
3.239107446153521e-05 2.718591593427225e-09
3.276646005221385e-05 2.717492306605065e-09
3.314619604941742e-05 2.716393464289363e-09
3.353033287073633e-05 2.715295066300376e-09
3.391892151805883e-05 2.714197112458440e-09
3.431201358434261e-05 2.713099602583958e-09
3.470966126046478e-05 2.712002536497408e-09
3.511191734215127e-05 2.710905914019341e-09
3.551883523698662e-05 2.709809734970380e-09
3.593046897150458e-05 2.708713999171220e-09
3.634687319836168e-05 2.707618706442629e-09
3.676810320359317e-05 2.706523856605448e-09
3.719421491395344e-05 2.705429449480589e-09
3.762526490434146e-05 2.704335484889038e-09
3.806131040531200e-05 2.703241962651853e-09
3.850240931067450e-05 2.702148882590163e-09
3.894862018517942e-05 2.701056244525171e-09
3.940000227229391e-05 2.699964048278152e-09
3.985661550206762e-05 2.698872293670452e-09
4.031852049908954e-05 2.697780980523491e-09
4.078577859053731e-05 2.696690108658761e-09
4.125845181431924e-05 2.695599677897823e-09
4.173660292731160e-05 2.694509688062316e-09
4.222029541369055e-05 2.693420138973946e-09
4.270959349336101e-05 2.692331030454493e-09
4.320456213048322e-05 2.691242362325810e-09
4.370526704209767e-05 2.690154134409820e-09
4.421177470685098e-05 2.689066346528519e-09
4.472415237382179e-05 2.687978998503976e-09
4.524246807144961e-05 2.686892090158330e-09
4.576679061656695e-05 2.685805621313794e-09
4.629718962353621e-05 2.684719591792651e-09
4.683373551349201e-05 2.683634001417257e-09
4.737649952369159e-05 2.682548850010039e-09
4.792555371697262e-05 2.681464137393497e-09
